product_id,Product Name,Actual Avg Weekly Sales,Prophet MAE,Prophet MAPE (%),Prophet Forecast (1w),Prophet Forecast (2w),SARIMAX MAE,SARIMAX MAPE (%),SARIMAX Forecast (1w),SARIMAX Forecast (2w)
11eff02335d67cfe859f06e3bb536e7b,Bright Brewery - Trail Blazer Motueka IPA Can 440ml,0.01,0.16,1087601305846870.8,0.01,0.02,0.16,2502810785691196.5,0.05,0.09
11ef9fa9e8d94342be540acdfb026a8f,Mountain Goat Ginger Beer Can 330Ml,0.0,0.02,418023741914976.44,-0.0,-0.0,0.02,223197262025411.28,0.0,0.0
11eff7163dc616d2988c064119064eb7,Coca Cola Zero Sugar & Caffeine,0.02,0.25,2139844658194173.0,0.02,0.04,0.25,5639020996373884.0,0.0,0.04
11ef9fa9e87f90fe8bd20acdfb026a8f,Taylors Masterstroke Cabernet Shiraz 750Ml,0.01,0.09,694124021269906.2,-0.0,-0.0,0.08,468520271127695.7,0.0,0.0
11ef9fa9e8e2dbc89b1b0acdfb026a8f,Little Dragon Ginger Beer Can 330Ml,0.01,0.13,1250108035483583.5,-0.0,-0.0,0.13,12965876715196.82,-0.03,-0.0
11eff7eb19be0cb08634025ff4454671,JP Premium Gold Leaf Plum Wine 500mL,0.02,0.08,855533958112459.8,0.01,0.01,0.08,4562139019909538.0,0.03,0.07
11effe25c658d7e4965e02b6a504c617,Tempus Two Varietal Semillon Sauvignon Blanc 750mL,0.01,0.08,68890836469618.66,0.0,0.01,0.09,7230252037634011.0,0.01,0.01
11ef9fa9e8ece528a9ed0acdfb026a8f,Divas Glades Bl Liquor Ice 700Ml,0.03,1.0,4911126365429.69,0.06,0.13,0.99,2009376656670624.5,1.2,2.95
11ef9fa9e89343bab63e0acdfb026a8f,Penfolds Bin 51 Ev Riesling 18 750Ml,0.0,0.08,203013326639446.38,0.0,0.01,0.08,781694392003296.6,0.02,0.05
11ef9fa9e8c4c91c9bcd0acdfb026a8f,Mcguigan Zero Shiraz 750Ml 6Pk,0.01,0.18,2774989625679825.5,-0.0,-0.01,0.17,2440818189761027.0,-0.01,0.01
11ef9fa9e893354690af0acdfb026a8f,Scotchmans Hill Pinot Gris 750Ml,0.0,0.04,282051030420301.56,0.0,0.0,0.04,482853068429786.75,0.0,0.01
11ef9fa9e8d8ecdaa80c0acdfb026a8f,Singleton Dufftown 12Yo 700Ml,0.0,0.08,44832378707164.77,0.0,0.01,0.08,399084358992605.1,0.01,0.03
11ef9fa9e8ed656692050acdfb026a8f,Morambro Creek Shiraz,0.0,0.09,548310009551765.06,-0.0,-0.0,0.08,56166776588123.56,0.02,0.03
11ef9fa9e8d9335c97d50acdfb026a8f,Cruiser Summer Peach 4.6%  Btl 275Ml,0.01,0.04,3386067822376085.0,-0.02,-0.05,0.02,867122788131860.9,0.02,0.03
11ef9fa9e888e37a8dcb0acdfb026a8f,St Hallet Block Head Shiz 750Ml,0.01,0.09,1310544641864623.2,-0.0,-0.0,0.09,747940803881406.4,0.01,0.01
11f005cdf8b719a88a7b02734672a5a9,DON JULIO 1942 TEQUILA 750ML,0.02,0.08,699642828213971.6,0.01,0.01,0.09,4389084952326983.5,0.01,0.04
11ef9fa9e8cee4ba92360acdfb026a8f,Sierra Tequila Reposado 40Ml,0.01,0.08,366711465509704.75,0.0,0.01,0.09,2577735594940244.5,0.0,0.01
11ef9fa9e892ed3eaabf0acdfb026a8f,Stonier Chardonnay 750Ml,0.01,0.08,1056115640883131.2,0.01,0.01,0.09,9019057697813962.0,0.01,0.03
11ef9fa9e86192708e040acdfb026a8f,Kings Of Prohibit Tempranillo,0.01,0.08,10089842685095.91,0.01,0.01,0.08,898383913178534.4,0.03,0.06
11ef9fa9e8a730c88b8c0acdfb026a8f,Grant Burge Gb51 Cabernet Shiraz 750Ml,0.02,0.13,836575944576635.1,-0.0,-0.01,0.12,2507002891084240.5,-0.01,0.03
11ef9fa9e89d8d6680110acdfb026a8f,Legent Bourbon Whisky 700Ml,0.0,0.17,313515050266027.2,0.0,0.01,0.17,690524059025427.8,0.01,0.02
11ef9fa9e874f70287330acdfb026a8f,Peter Lehm H&V Pinot Noir 750M,0.01,0.08,50449317937650.13,0.01,0.01,0.08,1029727975770060.0,0.01,0.03
11f0090ff890f954b65202d4f8f06bd1,Southern Comfort & Cola Can 375Ml 2*12Pk,0.11,0.51,5.639540854831076e+16,-0.28,-0.58,0.24,1101681047498726.1,0.02,0.05
11ef9fa9e89d4e2899470acdfb026a8f,Lindermans Gentlemans Collection Red Blend 750Ml,0.01,0.09,1324659596550878.8,-0.0,-0.01,0.09,441340419230906.44,-0.0,0.01
11ef9fa9e8f754eaa03b0acdfb026a8f,Vodka Cruiser Mid Proof Passionfruit 700Ml,0.01,0.08,836400232375356.9,0.01,0.02,0.09,4579726516073634.0,0.02,0.03
11ef9fa9e861943c8f510acdfb026a8f,Little Fat Lamb Guava 8% 375Ml Cn,0.01,0.17,948430230021659.8,0.0,0.0,0.17,2223982729217370.0,0.01,0.02
11ef9fa9e8a76c8290340acdfb026a8f,Hentley Farm Villain & Vixen Gsm 750Ml,0.0,0.09,690636987377739.1,0.0,0.0,0.09,617037199947672.4,-0.0,0.01
11ef9fa9e8f7724aaa760acdfb026a8f,Queen Adelaide Cab Sauv 750Ml,0.0,0.05,1009448070421032.0,-0.0,-0.01,0.04,533580078743172.9,-0.0,-0.0
11ef9fa9e8757326a03f0acdfb026a8f,Moet Ice Imperial 750Ml,0.0,0.09,902627244423569.4,-0.0,-0.0,0.08,339737152477749.9,0.01,0.01
11f00b7547866e6a9c4502213be2d661,Wodka Zol Gorzka Orange,0.01,0.09,1181119602972718.2,-0.0,-0.0,0.09,2309441756031490.5,0.0,0.01
11ef9fa9e888c06684040acdfb026a8f,Take To The Grave Pinot Noir 750Ml,0.01,0.08,575675801578116.5,0.01,0.02,0.08,1735684260599936.5,0.02,0.03
11f00a1a4699c2f6a86b06e16c69241b,Zywiec Beer Btl 500ml,0.03,0.12,8235702494208328.0,0.04,0.08,0.13,1.5938592828145712e+16,0.07,0.14
11f00a0f550c5368a86806e16c69241b,Hoggies Estate 2020 Cab Sauv 750ml,0.0,0.04,263597251181128.72,0.0,0.0,0.04,127842237357404.9,0.0,0.01
11ef9fa9e8ed0df0a5bc0acdfb026a8f,Fat Bastard Shiraz 750Ml,0.01,0.17,505136445215314.06,0.01,0.02,0.16,2420224592202462.0,0.01,0.02
11f003b58cb9ef249cb702734672a5a9,Sachi 8 White Peach Can 375Ml,0.08,0.69,1.3661178808174576e+16,0.08,0.17,0.69,3.51039257364395e+16,0.0,0.18
11f01fd9c3baa85ca98f02813369f663,Pringles Chips Sour Cream & Onion 134G,0.03,0.12,1781515751685795.0,0.01,0.02,0.13,1.1042461640262404e+16,0.02,0.07
11ef9fa9e8a72ee894dc0acdfb026a8f,Grant Burge Cameron Vale Cab Sauvignon 750Ml,0.01,0.17,1537194673460243.8,0.0,0.0,0.17,912578544080132.2,-0.0,0.01
11f02015e4fa4be4860206f96cf029eb,HAHN SUPER DRY 3.5 CAN 375ML 30PK,0.31,1.59,6.273315786531647e+16,0.32,0.66,1.65,1.35044275045716e+17,0.35,1.0
11ef9fa9e8ed69d0a8120acdfb026a8f,Angels Envy Bourbon 750Ml,0.01,0.17,711230429156837.4,0.0,0.01,0.17,673241977575348.2,-0.0,0.01
11ef9fa9e892d70e97e20acdfb026a8f,Giesen Sauvignon Blanc 375ml,0.01,0.04,974771240276770.2,0.01,0.01,0.04,2261729737100683.5,0.01,0.02
11effe13d337f2d6af0b02b6a504c617,Y Series Prosecco NV 750Ml,0.04,0.08,887932246023272.2,-0.0,-0.01,0.08,7479646174001231.0,0.05,0.08
11ef9fa9e875162ea5950acdfb026a8f,Belena Shiraz Bt,0.01,0.09,1543858503888033.2,-0.0,-0.0,0.08,344630432207726.0,0.0,0.01
11ef9fa9e888f52cb6580acdfb026a8f,Wolf Blass Yellow Label Sauvignon Blanc 750Ml,0.01,0.09,989030087870933.4,0.0,0.0,0.09,853987572624473.4,0.0,0.0
11ef9fa9e8a792d4bdb60acdfb026a8f,Aperol Spritz Pack 700Ml+750ml,0.01,0.08,167120115630756.4,0.0,0.01,0.08,1748346534320288.5,0.01,0.02
11ef9fa9e856b01282770acdfb026a8f,Passoa Passionfruit Liqueur 700Ml,0.01,0.08,302469356773137.4,0.0,0.0,0.09,1424870968395066.2,-0.0,0.01
11f00de8b6d9d86885dd062d989e2ea3,Grasevina Vino 750ml,0.01,0.18,2769575966248108.0,-0.0,-0.01,0.17,642497542313467.6,0.03,0.07
11ef9fa9e861699eb0370acdfb026a8f,Pierre Damour Rose 750Ml,0.01,0.08,1735621167167956.0,0.01,0.02,0.09,4515811976126173.0,0.02,0.05
11ef9fa9e89d2a8895dd0acdfb026a8f,Penfolds B128 Shiraz 750Ml,0.01,0.1,3842351105485738.5,-0.01,-0.03,0.09,1375153348994491.2,0.0,0.01
11ef9fa9e8ecd8b290a70acdfb026a8f,Penfolds St Henri Shiraz 18 750Ml,0.07,0.43,2882831202630498.0,0.03,0.08,0.42,1.1512863180203678e+16,0.26,0.37
11ef9fa9e89d18cc995d0acdfb026a8f,Penfolds St Henri Shiraz 2017 750Ml,0.02,0.21,8618102752945436.0,-0.03,-0.06,0.17,1642893375938110.0,0.05,0.1
11f011141bd7901a834606a915781305,Pure Blonde Organic Apple Cider 355ml Bottle (Passed Date),0.03,0.25,3000610003408243.0,0.03,0.06,0.25,1.2166898509352994e+16,0.0,0.05
11ef9fa9e89380aa8c920acdfb026a8f,Havana Club Anejo Especial 700Ml,0.01,0.01,3756131930134021.0,-0.01,-0.02,0.01,2934099392376683.0,0.01,0.0
11f023f0c89133f8995306d96dff2495,Winfield Classic 30G,0.05,0.2,304763182960748.5,-0.0,-0.0,0.21,1.410091702978034e+16,-0.0,0.06
11f023f05069edcab38a06d96dff2495,Jps Ryo Original 30G (Blue),0.04,0.11,1850070650335347.0,-0.01,-0.02,0.11,9004068638102728.0,0.0,0.06
11ef9fa9e89d58fa9ef40acdfb026a8f,Kamana Pinot Noir Marlb 750Ml,0.0,0.09,1025685092277909.4,0.0,0.0,0.09,1440515507029709.8,0.0,0.01
11ef9fa9e89d58aa821a0acdfb026a8f,Katnook Found Black Shiraz 750Ml,0.01,0.09,2114160452814489.5,-0.0,-0.01,0.09,726013409830394.2,0.02,0.03
11ef9fa9e888e8f281de0acdfb026a8f,Villa Maria Private Bin Rose 750Ml,0.0,0.25,148811273354963.44,0.02,0.04,0.25,797028856158561.4,0.03,0.09
11ef9fa9e8c4e60e883a0acdfb026a8f,Cape Schanck Rose,0.01,0.17,447284540039634.4,0.01,0.02,0.16,4308375063760440.5,0.05,0.1
11ef9fa9e8938050a0d70acdfb026a8f,Glenshield Blended Scotch Whisky 700Ml,0.02,0.05,1787499753062458.2,-0.01,-0.01,0.04,1929950648909005.8,0.01,0.01
11ef9fa9e8571fde8cd80acdfb026a8f,Wild Turkey 5% 510Ml,0.0,0.04,302434188761923.94,0.0,0.0,0.04,1000728539730829.1,0.0,0.01
11ef9fa9e8b0f3f6bb460acdfb026a8f,Jagermeister Coolpack 350mL,2.69,3.12,85.7,0.51,1.05,2.08,99.19,3.44,5.5
11f024a9e6b7006ab2ca065a44edc49f,GLENFIDDICH MALT12Y MIN40%50ML,0.01,0.09,2018495772674495.0,-0.01,-0.01,0.08,260733548993430.12,-0.0,0.01
11f024a9e6c397dab862065a44edc49f,Capi Sparkling Grapefruit 750Ml,0.02,0.18,3359869172914660.0,-0.01,-0.02,0.17,729939118395972.4,-0.01,0.01
11ef9fa9e84a22de8a740acdfb026a8f,Chatelle Napoleon Brandy 700Ml,0.01,0.1,3109521271410379.0,-0.01,-0.03,0.08,826500475246926.0,-0.02,-0.01
11f0200440a3e96282ab0a944da6afe5,Jack Daniels Legacy #3 43% Whisky 1L,0.08,0.22,2.9258157117694188e+16,-0.13,-0.27,0.11,1.0190433065165004e+16,-0.08,-0.1
11ef9fa9e87eea649f560acdfb026a8f,Prosecco Casa Di Malia,0.02,0.1,2699588025998483.5,-0.01,-0.02,0.09,1473362813982819.0,-0.01,0.02
11f0200396cbd09e9d4a02813369f663,Jack Daniels Legacy #1 43% Whisky 1L,0.03,0.11,6452535591121566.0,-0.03,-0.06,0.07,874713912468228.8,0.02,0.02
11f020031ee02756bab3065478f7de43,Diplomatico Mantuano 700mL Special Pack,0.01,0.08,169495814222800.25,0.0,0.0,0.08,881760513875401.5,0.01,0.01
11f019625ae0eb66b47b065478f7de43,BUNDY PEANUT BRITTLE & COLA Can 375ML,0.01,0.02,1153199569876980.0,0.0,0.01,0.02,2790042230807433.0,0.01,0.05
11f02723c27f53e2851a029b108103f3,Blackmans Ginger Beer Cans 375ml 16pk,0.01,0.1,1675160497431048.8,-0.01,-0.01,0.09,469180062306349.5,0.01,0.03
11f01e8414aa4b1680de0a797e79a413,Cherry Ripe 68G,0.0,0.01,122725069618538.4,0.0,0.0,0.02,1858501280823121.5,0.0,0.01
11f02661f3ee73f891bf029b108103f3,HAHN SUPER DRY 4.6% 10PKC375ML,0.01,0.5,3078007695083489.0,0.04,0.08,0.52,1.2314040495384802e+16,-0.03,0.02
11ef9fa9e861416c8a770acdfb026a8f,Neds 4.8% Cola Cn,0.03,0.06,9615436300679156.0,0.04,0.09,0.06,1.5053659707937304e+16,0.07,0.19
11f02302e98efc78b6cc06d96dff2495,Port Royal Original 30g,0.05,0.3,679356375828794.0,0.0,0.01,0.3,7568797539484980.0,-0.01,0.06
11ef9fa9e8cea81a86cb0acdfb026a8f,Sagatiba Pura Cachaca 700Ml,0.01,0.1,2610439122078204.5,-0.01,-0.01,0.09,1501330993936156.8,-0.0,0.0
11ef9fa9e89d33fc8e6f0acdfb026a8f,No Evil Organic Cabernet 750Ml,0.01,0.17,751298357583406.5,0.01,0.02,0.17,3656373041806708.0,0.01,0.03
11f024a9e6f0996095c1065a44edc49f,Stone & Wood Hinterland Big Pale Ale Can 375Ml,0.05,0.53,6125346943259837.0,-0.01,-0.02,0.49,1425565316792633.2,-0.02,0.07
11f00a10635514d6b18202213be2d661,Trevor Jones Red Cebo,0.0,0.09,743095124040366.8,-0.0,-0.0,0.09,1298965855142186.5,0.0,0.02
11ef9fa9e84a7e1e99310acdfb026a8f,James Squir Orcha Crush Apple Cider Bt 345Ml Ctn,0.01,0.15,1148637515594553.0,0.01,0.02,0.14,1528784786711650.5,0.01,0.03
11ef9fa9e89d7948ae870acdfb026a8f,Woodford Res Double Oaked700ml,0.01,0.17,3057588383031.45,0.0,0.01,0.17,458286599351903.7,0.0,0.02
11f024d3d041df92bf500220f33ba86d,GORDONS PINK 37% 1L,0.0,0.09,1290575018714059.8,-0.0,-0.0,0.09,1016380952732388.2,0.01,0.02
11f024d3d13578d2adaa0220f33ba86d,MUMM NAPA BRUT PRESTIGE 750ML,0.01,0.08,141183600175337.7,0.0,0.01,0.08,1968601696224239.5,0.01,0.02
11f024d3d01667c29f890220f33ba86d,JIM BARRY COVER DR C/SAV 750ML,0.0,0.09,811739504111413.2,-0.0,-0.0,0.08,8832451972119.82,0.01,0.01
11f024d3d042506cb3bb0220f33ba86d,KAIJU METAMORPH IPA NC375ML,0.06,0.12,6040986663562213.0,0.03,0.05,0.13,2.2331353565491384e+16,0.04,0.16
11f00bae717e56369026062d989e2ea3,Kizakura Hana Junmai Ginjo,0.01,0.04,154816548559988.53,-0.0,-0.0,0.04,1425013700164851.8,0.0,0.01
11ef9fa9e856ef28b3630acdfb026a8f,Tooheys Extra Dry Can Block 30Pk,0.13,0.6,2.1223408139855812e+16,-0.09,-0.19,0.47,4879933220556788.0,-0.0,0.12
11ef9fa9e84a60d2b6870acdfb026a8f,Grey Goose Vodka 200Ml,0.0,0.12,121059425507924.83,0.01,0.02,0.13,1360395662864763.5,-0.01,0.03
11ef9fa9e856e6cc84c50acdfb026a8f,Stoneleigh Pinot Gris 750Ml Btl,0.0,0.09,1211095429906863.5,-0.0,-0.01,0.08,2460138164395.41,-0.01,0.05
11f024d3d03a02d6b09b0220f33ba86d,WILD BOAR B/COLA 6% 650ML,0.01,0.09,568072331345501.2,0.0,0.0,0.08,535196445254141.7,0.01,0.02
11ef9fa9e8cefd4284740acdfb026a8f,Johnnie Walker Gold Min 50Ml,0.01,0.08,253940972126686.53,0.01,0.02,0.08,964539507059909.4,0.02,0.04
11f02b022d2c9830858402969168a5af,Monster Rosa Can 500ml,0.01,0.02,313249351785948.94,0.0,0.0,0.02,2471798938451940.0,0.01,0.02
11f024d3d01223c4b23c0220f33ba86d,ROB OATLEY SIGN GSM 750ML,0.02,0.09,1613433835305452.0,-0.0,-0.01,0.08,2623881304737283.0,0.01,0.02
11ef9fa9e87f54b898780acdfb026a8f,Winesmiths Premium Dry Rose Cask 2L,0.01,0.1,2804501550177271.0,-0.01,-0.02,0.08,1120977288945734.0,-0.01,-0.0
11ef9fa9e87f55c6a0e20acdfb026a8f,Yalumba Premium Seletion Pinot Grigio Cask 2L,0.01,0.1,3169514093349950.5,-0.01,-0.03,0.08,679902363589976.1,-0.01,-0.01
11ef9fa9e89368a4bfff0acdfb026a8f,Mentos Mint 14Pc 37.5G,0.0,0.01,162304125746725.62,-0.0,-0.0,0.01,596082376435619.1,-0.0,0.0
11ef9fa9e8a7059e9ede0acdfb026a8f,Brands Laira Barrelman Coonawarra Cabernet Sauvignon 750Ml,0.01,0.09,2360526418150995.5,-0.01,-0.01,0.08,1089734515721079.2,-0.0,0.0
11f024a9e6b7b1e09403065a44edc49f,Vok Passion Martini 5% 2L,0.01,0.09,1599321037524763.2,-0.0,-0.01,0.09,671834420385529.4,0.01,0.02
11f02661f266da20ade1065a44edc49f,MOUNTAIN CULTURE JT HAZY 355ML,0.05,0.12,275716198805618.5,-0.0,-0.01,0.15,1.8658337137596264e+16,0.04,0.1
11f024a9e5b1e77a90e80220f33ba86d,Blackmans Juicy Banger IPL Can 375Ml,0.07,0.44,8496805413341700.0,0.05,0.11,0.45,2.8309920833251936e+16,0.03,0.19
11ef9fa9e8a78546a07b0acdfb026a8f,Hennessy VS Cognac Gift Box 700ml,0.1,0.14,1.2163236011968774e+16,-0.06,-0.13,0.08,8725670239027162.0,-0.03,0.05
11ef9fa9e84a39f496bc0acdfb026a8f,Dewars White Label Scotch Whisky 700Ml,0.01,0.21,477531645361866.3,0.02,0.04,0.21,1267435628910261.2,-0.01,0.04
11f021a1620d2bba888806449d467291,Bright Brewery - Fresh Hop Heist Hoppy Pils 440ml Can,0.01,0.04,1939281178074406.8,-0.01,-0.02,0.03,323895685645042.5,-0.0,-0.01
11ef9fa9e8e2a964aa010acdfb026a8f,Nobby's Mixed Nuts 150G,0.02,0.04,238158746968628.06,-0.0,-0.01,0.03,1123965955617955.9,0.03,0.05
11ef9fa9e8cef054846b0acdfb026a8f,Absolut Voices Limited Edition Vodka 700Ml,0.0,0.09,1082243992199690.6,-0.0,-0.0,0.09,808895449433093.2,-0.01,0.0
11ef9fa9e84a1ea68d7d0acdfb026a8f,Cawseys Grenadine 750Ml,0.01,0.2,2342271755398818.0,-0.0,-0.01,0.18,123082740682162.58,0.01,0.03
11ef9fa9e8a73352bdce0acdfb026a8f,Grant Burge The Holy Trinity Gsm 750Ml,0.01,0.05,846918082597659.2,-0.0,-0.0,0.04,1675216686012313.5,0.01,0.01
11f024a9e5b15fd0898c0220f33ba86d,Blackmans Mervyn Pale Ale 375Ml,0.03,0.12,1800918949760420.2,0.01,0.02,0.13,1.111976811303349e+16,0.01,0.06
11f024d3d01e2caa82820220f33ba86d,LIND E/HARV PINOT GRIGIO 750ML,0.06,0.33,1.1001469443036438e+16,0.06,0.12,0.35,2.4737131880380464e+16,0.1,0.25
11ef9fa9e8a72330abc00acdfb026a8f,Farm Hand Organic Semilon Sauvignon Blanc 750Ml,0.01,0.09,1644436108311437.5,-0.0,-0.01,0.08,526825308489659.06,0.0,0.02
11ef9fa9e8f7ee1497330acdfb026a8f,Grey Goose White Peach And Rosemary 700Ml,0.0,0.09,470176954280497.44,0.0,0.0,0.08,315624461367464.6,0.01,0.03
11eff4db94fb4f9ab9f206263d59535b,Powerade Active Water Mango 600Ml,0.01,0.05,1813169789299154.2,-0.01,-0.01,0.05,1280681652465565.5,-0.01,-0.01
11ef9fa9e8cea40a82f10acdfb026a8f,Czar Vodka 1L,0.01,0.08,802281128398852.5,0.01,0.02,0.08,1872423945685963.8,0.02,0.04
11f00a16200de576b12602d399b2ebe1,HOGGIES ESTATE CHARDONNAY 750ML,0.0,0.04,592690263198670.5,-0.0,-0.0,0.04,455996718727960.06,0.0,0.0
11f024d3d034496888b20220f33ba86d,BROWN BROS PROSECCO PREM BRUT 750ML,0.02,0.17,2713564496100442.0,0.02,0.04,0.18,9296267727679986.0,0.01,0.05
11f02661f260c0d69948065a44edc49f,HAWKERS HAZY PALE 375ML,0.01,0.14,2994563300488284.5,-0.01,-0.02,0.13,727430630100800.0,-0.01,0.02
11f024d3d04ac7749bfb0220f33ba86d,DE BORTOLI WOODF HTSHZ C 750ML,0.0,0.09,1204130608501405.0,-0.0,-0.01,0.08,465408230251690.1,-0.0,-0.0
11ef9fa9e87f88e88ecb0acdfb026a8f,Taylors St Andrews Cab Sauv 750Ml,0.01,0.09,1984847594961757.0,-0.0,-0.01,0.09,635859365080297.1,0.01,0.02
11ef9fa9e8ff63c4a5c00acdfb026a8f,Johnnie Walker Black & Cola 6% 375Ml 24Pk,0.06,2.51,1051585313650025.0,0.16,0.34,2.5,1074175517594155.6,1.11,2.81
11f024d3d03fb76cbdd20220f33ba86d,Bearded Lady 8% Can 3x10pk,0.92,1.31,121.92,-0.11,-0.23,0.33,31.07,0.62,1.48
11ef9fa9e8934d069fad0acdfb026a8f,Rothmans 30S Cool Crush Gold 6Pk,0.02,0.08,7424097428202422.0,0.04,0.08,0.08,8361265586115328.0,0.11,0.15
11ef9fa9e874ede8a2f90acdfb026a8f,Knock N Bones Shiraz 750Ml,0.02,0.09,2458669955286801.5,-0.01,-0.02,0.1,6900675366166841.0,0.02,0.02
11ef9fa9e87f45f4ab450acdfb026a8f,Blue Pyrenees Estate聽chardonnay 750Ml,0.01,0.09,786003969607845.8,0.0,0.0,0.08,887755721328629.9,-0.01,0.0
11ef9fa9e8b12268b4430acdfb026a8f,Keri Apple Juice 300Ml Btl,0.01,0.08,572261490469283.9,0.0,0.01,0.09,3605394029828427.5,0.0,0.02
11f024d3d013287892d70220f33ba86d,RED HILL HEATHCOTE SHIRZ 750ML,0.06,0.11,5361142285868067.0,-0.02,-0.05,0.08,2554792893986188.5,0.1,0.11
11f02d3b8cdf34fa98fc02a48c8d1a1b,GRT NTH LONG RUN B330ML,9.59,10.31,536.84,-10.75,-22.15,9.45,883.89,-3.16,2.04
11f02661f261465ab504065a44edc49f,4 Pines Japan Lager Can 375ML 18pk,0.1,0.83,6088320247396293.0,0.06,0.12,0.85,3.694148182460995e+16,-0.05,0.08
11f02661f3efc76caaa6029b108103f3,CARLSBERG ELEPHANT B330ML,1.97,2.29,460.62,2.49,5.08,2.59,580.18,0.86,1.79
11ef9fa9e861ba2083e50acdfb026a8f,Woodstock & Cola 10% 200Ml 30Pk Can,0.38,1.17,6855870032307624.0,-0.03,-0.08,1.15,7.59506727730992e+16,0.08,0.62
11ef9fa9e87529acaf200acdfb026a8f,Bond Street 25S Red 8Pk,0.0,0.07,885663345787276.8,-0.0,-0.0,0.06,26319411115757.7,-0.0,0.0
11f024d3d13475f4aaf00220f33ba86d,TAYLORS ST ANDREWS C/S20 750ML,0.02,0.08,789954433638580.9,0.0,0.01,0.1,1.1732164209325682e+16,0.01,0.03
11ef9fa9e8e2d7f4b5090acdfb026a8f,Robert Mondavi Private Selection Buttery Chardonnay,0.01,0.09,1614279338787247.5,-0.01,-0.01,0.08,1070320398372958.0,-0.0,0.01
11f02661f263c68c9212065a44edc49f,DAINTON BEER EQLIZR PA 375ML,0.04,0.12,4649055958986136.0,0.02,0.04,0.14,1.909557857689747e+16,0.03,0.08
11ef9fa9e8e2d844a81f0acdfb026a8f,Absolut Vodka Passionfruit 700Ml,0.01,0.17,380645270415805.0,0.01,0.02,0.17,611313005322933.0,0.04,0.07
11ef9fa9e8d941309dbb0acdfb026a8f,Suntory Horoyoi Grape 3% 350ml Can 24pk,0.09,0.46,4219900654263186.5,0.03,0.07,0.45,2.1970579729373188e+16,-0.01,0.15
11f02a21af22f2d08faf022cf2fe3be7,Pirate Life Hazy XPA Can 355Ml,0.03,0.17,8671988169318925.0,-0.04,-0.08,0.14,3045634375263451.0,-0.0,-0.01
11f02a2cd9f90e80a10f06d52c0530b7,Jack Daniels McLaren ED2 700mL Bottle,0.02,0.09,413362403813575.7,0.0,0.0,0.08,2542056841199805.0,0.05,0.07
11ef9fa9e89cf7f2bb850acdfb026a8f,Ketel One Vodka 700Ml,0.01,0.09,686972048931244.9,0.0,0.01,0.08,485146255950190.75,0.01,0.01
11ef9fa9e84a27c0ab000acdfb026a8f,Cointreau Liqueur 350Ml,0.0,0.05,756465039225316.1,-0.0,-0.0,0.04,833057546950163.5,0.01,0.01
11ef9fa9e8ceb436a0770acdfb026a8f,Jacob Creek Cool Harvest Rose 750Ml,0.0,0.09,571953264920864.0,0.0,0.0,0.08,103440020372694.72,0.01,0.01
11ef9fa9e87efd88894c0acdfb026a8f,Tread Softly Prosecco 750Ml,0.07,0.42,5310662561642267.0,0.03,0.07,0.43,2.4374560014215492e+16,-0.01,0.08
11f02d458bee95ea88510a1320007285,MAISON AIX ROSE 750ML,0.01,0.12,249674086481184.12,0.01,0.02,0.12,292034256874781.9,0.0,0.02
11f024d3d014e212a4f80220f33ba86d,SAILOR JERRY SPICED RUM 1L,0.01,0.08,293030413035997.8,0.01,0.01,0.08,2251306970195503.0,0.01,0.01
11ef9fa9e8756afcb55d0acdfb026a8f,Jacobs Creek Reserve Prosecco 750Ml,0.02,0.17,4745864205963849.0,0.03,0.06,0.17,1.0748684804002636e+16,0.04,0.09
11ef9fa9e8618ffaafbc0acdfb026a8f,Kings Of Prohibit Shiraz 750Ml,0.01,0.09,2022573034361670.8,-0.01,-0.01,0.08,1414567661912648.8,0.01,0.01
11f024d3d01b506685e50220f33ba86d,ROB OATLEY SIGN MV SHZ 750ML,0.0,0.08,149566395846029.22,0.0,0.01,0.08,902537016425342.2,0.03,0.05
11f03178a977e99aaeca0a8ccc8a0707,La Sirene Urban Pale Ale 330ml Can,0.02,0.11,4833961695849995.0,-0.02,-0.03,0.09,2177722758324779.0,-0.02,-0.02
11f0317837156da0b4200271f4790011,La Sirene Citray Sour 330ml,0.21,0.58,8.94757040679287e+16,-0.42,-0.88,0.33,2.694110822390594e+16,-0.18,-0.46
11f0295457b1f5c8aa980a7ec5b22a75,42 Degrees South Pinot Grigio 750Ml,0.0,0.04,255206947727520.75,0.0,0.0,0.05,2690545894070026.0,0.0,0.01
11f0309e259cdd2c92e4068fff97b6a1,Bottaro Chianti DOCG 2022 750ml,0.01,0.09,429392919902871.7,0.0,0.0,0.08,936966991939307.4,0.0,0.02
11f024d3d046473095e30220f33ba86d,SECRET STONE PINOT GRIS 750ML,0.01,0.09,1813046336952495.2,-0.0,-0.01,0.08,53964013661586.99,-0.0,-0.0
11ef9fa9e8891a84b6240acdfb026a8f,Cadbury Choco Dairymilk 50G 48Pk,0.0,0.01,228370048121434.38,-0.0,-0.0,0.01,193271050851220.16,0.0,0.0
11ef9fa9e89d0bf288c60acdfb026a8f,Pizzini Nonna Gisella Sangiovese Btl 750Ml,0.03,0.08,1.139966286826574e+16,0.05,0.11,0.09,1.5031716722312832e+16,0.1,0.2
11f03091affa75049bc50a6b24da1c53,Isla Vodka 700ml,0.04,0.09,1405447577694706.8,-0.01,-0.02,0.09,1.1113180172710498e+16,0.02,0.06
