uuid,client_id,first_name,last_name,code,company,business_number,birthday,gender,allow_marketing_emails,billing_contact_id,delivery_contact_id,invoice_message,comments,loyalty,loyalty_rate,loyalty_points,disable_promotions,require_order_reference,account_limit,current_owing,override_customer_group,merged_into,created_at,updated_at,billing_uuid,billing_address_street_1,billing_address_street_2,billing_address_suburb,billing_address_city,billing_address_postcode,billing_address_state,billing_address_country,billing_email,billing_fax,billing_phone,billing_mobile,billing_website,billing_twitter,billing_facebook,delivery_uuid,delivery_address_street_1,delivery_address_street_2,delivery_address_suburb,delivery_address_city,delivery_address_postcode,delivery_address_state,delivery_address_country,delivery_email,delivery_fax,delivery_phone,delivery_mobile,delivery_website,delivery_twitter,delivery_facebook,last_purchase_date,customer_group,customer_group_name,pricelist_uuid,pricelist_name
11f0824a719001fca4e60694d34f997b,,"Jason Torrens",,CUS_2608202511065,,,,,,11f0824a719005a8994a0694d34f997b,11f0824a719006b6b1f90694d34f997b,,,TRUE,0,77.9,FALSE,0,,0,FALSE,,2025-08-26T07:01:09.000000Z,2025-09-28T03:05:47.000000Z,11f0824a719005a8994a0694d34f997b,,,,,,,,,,0425784498,0425784498,,,,11f0824a719006b6b1f90694d34f997b,,,,,,,,,,0425784498,0425784498,,,,"2025-09-28 03:05:47",11ef9fa9f6ee6cbe91270acdfb026a8f,Retail,,
11f0824c3241b142a42a06c2657d4d9f,24260128-da60-4098-a9b1-216453150355,EMLINI,F.G,0435060364,,,,,,11f0824c3241b66a8d8606c2657d4d9f,11f0824c3241b796897a06c2657d4d9f,,,TRUE,0,38,FALSE,0,,0,FALSE,,2025-08-26T07:13:42.000000Z,2025-09-05T07:16:26.000000Z,11f0824c3241b66a8d8606c2657d4d9f,,,,,,,,,,,,,,,11f0824c3241b796897a06c2657d4d9f,,,,,,,,,,,,,,,"2025-09-05 07:16:26",11ef9fa9f6ee6cbe91270acdfb026a8f,Retail,,
11f0824c8447debc98ca0a0041ba3a67,0a0c17b2-cb2e-4bc8-9013-53d2e300a96b,NEIL,F.G,0420375207,,,,,,11f0824c8447e2a496690a0041ba3a67,11f0824c8447e3a88ca60a0041ba3a67,,,TRUE,0,59.9,FALSE,0,,0,FALSE,,2025-08-26T07:15:59.000000Z,2025-08-26T07:16:14.000000Z,11f0824c8447e2a496690a0041ba3a67,,,,,,,,,,,,,,,11f0824c8447e3a88ca60a0041ba3a67,,,,,,,,,,,,,,,"2025-08-26 07:16:13",11ef9fa9f6ee6cbe91270acdfb026a8f,Retail,,
11f08250be5edd7288610ab322a073e7,,"Scott mcgoldrick",,CUS_2608202511066,,,,,,11f08250be5ee178b8560ab322a073e7,11f08250be5ee28690ab0ab322a073e7,,,TRUE,0,118,FALSE,0,,0,FALSE,,2025-08-26T07:46:15.000000Z,2025-08-31T07:55:33.000000Z,11f08250be5ee178b8560ab322a073e7,,,,,,,,,,0411613467,0411613467,,,,11f08250be5ee28690ab0ab322a073e7,,,,,,,,,,0411613467,0411613467,,,,"2025-08-31 07:55:33",11ef9fa9f6ee6cbe91270acdfb026a8f,Retail,,
11f08255b74904aeb28b0a0041ba3a67,,Mis,,CUS_2608202511067,,,,,,11f08255b7490b16a2ca0a0041ba3a67,11f08255b7490c56a71a0a0041ba3a67,,,TRUE,0,19.99,FALSE,0,,0,FALSE,,2025-08-26T08:21:50.000000Z,2025-08-26T08:22:47.000000Z,11f08255b7490b16a2ca0a0041ba3a67,,,,,,,,,,0417583075,0417583075,,,,11f08255b7490c56a71a0a0041ba3a67,,,,,,,,,,0417583075,0417583075,,,,"2025-08-26 08:22:47",11ef9fa9f6ee6cbe91270acdfb026a8f,Retail,,
11f0825e093ef090a4fd06c2657d4d9f,,"pham tuan",,CUS_2608202511068,,,,,,11f0825e093ef3f6968606c2657d4d9f,11f0825e093ef52280ec06c2657d4d9f,,,TRUE,0,753,FALSE,0,,0,FALSE,,2025-08-26T09:21:24.000000Z,2025-10-08T09:49:06.000000Z,11f0825e093ef3f6968606c2657d4d9f,,,,,,,,,,0478112979,0478112979,,,,11f0825e093ef52280ec06c2657d4d9f,,,,,,,,,,0478112979,0478112979,,,,"2025-10-08 09:49:05",11ef9fa9f6ee6cbe91270acdfb026a8f,Retail,,
11f082605ab2751c942a02c9603be5e5,,will,,CUS_2608202511069,,,,,,11f082605ab27a62bf1a02c9603be5e5,11f082605ab27b8ea77e02c9603be5e5,,,TRUE,0,188.44,FALSE,0,,0,FALSE,,2025-08-26T09:37:59.000000Z,2025-10-09T04:15:33.000000Z,11f082605ab27a62bf1a02c9603be5e5,,,,,,,,,,0487622849,0487622849,,,,11f082605ab27b8ea77e02c9603be5e5,,,,,,,,,,0487622849,0487622849,,,,"2025-10-09 04:15:33",11ef9fa9f6ee6cbe91270acdfb026a8f,Retail,,
11f082614610dde6914502c9603be5e5,,hunter,,CUS_2608202511070,,,,,,11f082614610e17ea57402c9603be5e5,11f082614610e296853002c9603be5e5,,,TRUE,0,20,FALSE,0,,0,FALSE,,2025-08-26T09:44:34.000000Z,2025-08-26T09:45:58.000000Z,11f082614610e17ea57402c9603be5e5,,,,,,,,,,0435750038,0435750038,,,,11f082614610e296853002c9603be5e5,,,,,,,,,,0435750038,0435750038,,,,"2025-08-26 09:45:58",11ef9fa9f6ee6cbe91270acdfb026a8f,Retail,,
11f08261614b9e5cbbb706c2657d4d9f,,Jacinta,,CUS_2608202511071,,,,,,11f08261614ba2bcaf7306c2657d4d9f,11f08261614ba3d48ed006c2657d4d9f,,,TRUE,0,0,FALSE,0,,0,FALSE,,2025-08-26T09:45:20.000000Z,2025-08-26T09:45:20.000000Z,11f08261614ba2bcaf7306c2657d4d9f,,,,,,,,,,8418500863,8418500863,,,,11f08261614ba3d48ed006c2657d4d9f,,,,,,,,,,8418500863,8418500863,,,,,11ef9fa9f6ee6cbe91270acdfb026a8f,Retail,,
11f08261961abdacbdd90a0041ba3a67,,Jacinta,,CUS_2608202511072,,,,,,11f08261961ac2caa6af0a0041ba3a67,11f08261961ac3eca8080a0041ba3a67,,,TRUE,0,81.97,FALSE,0,,0,FALSE,,2025-08-26T09:46:49.000000Z,2025-10-01T08:47:31.000000Z,11f08261961ac2caa6af0a0041ba3a67,,,,,,,,,,0418500863,0418500863,,,,11f08261961ac3eca8080a0041ba3a67,,,,,,,,,,0418500863,0418500863,,,,"2025-10-01 08:47:30",11ef9fa9f6ee6cbe91270acdfb026a8f,Retail,,
11f082668d192d9ca75e02c9603be5e5,,"Dhruv Aggarwal",,CUS_2608202511073,,,2025-09-20,male,,11f082668d1931209bda02c9603be5e5,11f082668d19322e950702c9603be5e5,,,TRUE,0,52,FALSE,0,,0,FALSE,,2025-08-26T10:22:21.000000Z,2025-09-20T07:37:54.000000Z,11f082668d1931209bda02c9603be5e5,,,,,,,,dhruvaggarwal7@gmail.com,,0420712307,0420712307,,,,11f082668d19322e950702c9603be5e5,,,,,,,,dhruvaggarwal7@gmail.com,,0420712307,0420712307,,,,"2025-08-26 10:23:29",11ef9fa9f6ee6cbe91270acdfb026a8f,Retail,,
11f082671f1c86809df60ab322a073e7,,"Caelum Brandwood",,CUS_2608202511074,,,,,,11f082671f1c8acc9cff0ab322a073e7,11f082671f1c8d10b58e0ab322a073e7,,,TRUE,0,0,FALSE,0,,0,FALSE,,2025-08-26T10:26:26.000000Z,2025-08-26T10:26:26.000000Z,11f082671f1c8acc9cff0ab322a073e7,,,,,,,,,,0490028115,0490028115,,,,11f082671f1c8d10b58e0ab322a073e7,,,,,,,,,,0490028115,0490028115,,,,,11ef9fa9f6ee6cbe91270acdfb026a8f,Retail,,
11f082693ebd4f90a6b20ab322a073e7,,"Tho Thai",,CUS_2608202511075,,,,,,11f082693ebd53a08a2c0ab322a073e7,11f082693ebd54aea6f70ab322a073e7,,,TRUE,0,0,FALSE,0,,0,FALSE,,2025-08-26T10:41:38.000000Z,2025-08-26T10:41:38.000000Z,11f082693ebd53a08a2c0ab322a073e7,,,,,,,,,,0412197121,0412197121,,,,11f082693ebd54aea6f70ab322a073e7,,,,,,,,,,0412197121,0412197121,,,,,11ef9fa9f6ee6cbe91270acdfb026a8f,Retail,,
11f082e334005942ac0b06c2657d4d9f,,"Kathy King",,CUS_2708202511076,,,,,,11f082e334005cbc946006c2657d4d9f,11f082e334005dcaa54d06c2657d4d9f,,,TRUE,0,63.56,FALSE,0,,0,FALSE,,2025-08-27T01:14:39.000000Z,2025-10-07T22:46:16.000000Z,11f082e334005cbc946006c2657d4d9f,,,,,,,,,,0400558634,0400558634,,,,11f082e334005dcaa54d06c2657d4d9f,,,,,,,,,,0400558634,0400558634,,,,"2025-10-07 22:46:15",11ef9fa9f6ee6cbe91270acdfb026a8f,Retail,,
11f082f306489284a201067b898fe967,b0eac4dc-33c3-47f5-83a6-de08eb55e908,GREG,WINGROVE,0473674891,,,,,,11f082f30648961cbcf0067b898fe967,11f082f30648972a9096067b898fe967,,,TRUE,0,87.79,FALSE,0,,0,FALSE,,2025-08-27T03:07:54.000000Z,2025-09-18T02:13:41.000000Z,11f082f30648961cbcf0067b898fe967,,,,,,,,,,,,,,,11f082f30648972a9096067b898fe967,,,,,,,,,,,,,,,"2025-09-18 02:13:42",11ef9fa9f6ee6cbe91270acdfb026a8f,Retail,,
11f082f62ffaded6afc20ab322a073e7,,"Melanie HAMMELMANN",,CUS_2708202511077,,,,,,11f082f62ffae34a886f0ab322a073e7,11f082f62ffae458ba4e0ab322a073e7,,,TRUE,0,67.8,FALSE,0,,0,FALSE,,2025-08-27T03:30:32.000000Z,2025-10-03T02:22:19.000000Z,11f082f62ffae34a886f0ab322a073e7,,,,,,,,,,0432393244,0432393244,,,,11f082f62ffae458ba4e0ab322a073e7,,,,,,,,,,0432393244,0432393244,,,,"2025-10-03 02:22:19",11ef9fa9f6ee6cbe91270acdfb026a8f,Retail,,
11f08302fe9dec9ab36b024cfdab8435,959b95bf-4251-4e23-9ce3-1632c0cf73f1,CHRIS,F.G,0459999162,,,,,,11f08302fe9df1b88416024cfdab8435,11f08302fe9df2d0aa94024cfdab8435,,,TRUE,0,86.79,FALSE,0,,0,FALSE,,2025-08-27T05:02:13.000000Z,2025-08-27T05:12:41.000000Z,11f08302fe9df1b88416024cfdab8435,,,,,,,,,,,,,,,11f08302fe9df2d0aa94024cfdab8435,,,,,,,,,,,,,,,"2025-08-27 05:12:40",11ef9fa9f6ee6cbe91270acdfb026a8f,Retail,,
11f083038ed3b5e2b233067b898fe967,cee04c88-f3cc-4402-a07f-577a8c2a563e,JESSICA,F.G,0439555890,,,,,,11f083038ed3ba1ab159067b898fe967,11f083038ed3bb32839a067b898fe967,,,TRUE,0,129.2,FALSE,0,,0,FALSE,,2025-08-27T05:06:15.000000Z,2025-09-07T06:51:55.000000Z,11f083038ed3ba1ab159067b898fe967,,,,,,,,,,,,,,,11f083038ed3bb32839a067b898fe967,,,,,,,,,,,,,,,"2025-09-07 06:51:54",11ef9fa9f6ee6cbe91270acdfb026a8f,Retail,,
11f08303cea9d7aaaa3106c2657d4d9f,3a41acc8-1abb-427d-afbf-e8020816127b,BATH,F.G,048815363888,,,,,,11f08303cea9dc8ca7b406c2657d4d9f,11f08303cea9ddae906106c2657d4d9f,,,TRUE,0,56,FALSE,0,,0,FALSE,,2025-08-27T05:08:02.000000Z,2025-09-09T07:18:39.000000Z,11f08303cea9dc8ca7b406c2657d4d9f,,,,,,,,,,,,,,,11f08303cea9ddae906106c2657d4d9f,,,,,,,,,,,,,,,"2025-09-09 07:18:40",11ef9fa9f6ee6cbe91270acdfb026a8f,Retail,,
11f08304bb4f12dcbef3067b898fe967,93227f48-986c-474d-9b8c-d36b29894bb3,JASSON,F.G,0421622783,,,,,,11f08304bb4f1822a777067b898fe967,11f08304bb4f19a89d9f067b898fe967,,,TRUE,0,50,FALSE,0,,0,FALSE,,2025-08-27T05:14:39.000000Z,2025-09-23T05:16:23.000000Z,11f08304bb4f1822a777067b898fe967,,,,,,,,,,,,,,,11f08304bb4f19a89d9f067b898fe967,,,,,,,,,,,,,,,"2025-09-23 05:16:22",11ef9fa9f6ee6cbe91270acdfb026a8f,Retail,,
11f08313f6613968887c0ab322a073e7,,"Ellen Tran",,CUS_2708202511078,,,,,,11f08313f6613d828c5b0ab322a073e7,11f08313f6613e9a97d00ab322a073e7,,,TRUE,0,540,FALSE,0,,0,FALSE,,2025-08-27T07:03:40.000000Z,2025-08-27T07:04:18.000000Z,11f08313f6613d828c5b0ab322a073e7,,,,,,,,,,0479186666,0479186666,,,,11f08313f6613e9a97d00ab322a073e7,,,,,,,,,,0479186666,0479186666,,,,"2025-08-27 07:04:17",11ef9fa9f6ee6cbe91270acdfb026a8f,Retail,,
11f083173a93ad2a875b024cfdab8435,,"Darren La",,CUS_2708202511079,,,,,,11f083173a93b0b8be81024cfdab8435,11f083173a93b1d0ad95024cfdab8435,,,TRUE,0,0,FALSE,0,,0,FALSE,,2025-08-27T07:27:03.000000Z,2025-08-27T07:27:03.000000Z,11f083173a93b0b8be81024cfdab8435,,,,,,,,,,0441976703,0441976703,,,,11f083173a93b1d0ad95024cfdab8435,,,,,,,,,,0441976703,0441976703,,,,,11ef9fa9f6ee6cbe91270acdfb026a8f,Retail,,
11f083177afa3c808868024cfdab8435,,"Darren La",,CUS_2708202511080,,,,,,11f083177afa40aebe11024cfdab8435,11f083177afa41c685ae024cfdab8435,,,TRUE,0,114.99,FALSE,0,,0,FALSE,,2025-08-27T07:28:51.000000Z,2025-10-02T08:01:43.000000Z,11f083177afa40aebe11024cfdab8435,,,,,,,,,,0419767036,0419767036,,,,11f083177afa41c685ae024cfdab8435,,,,,,,,,,0419767036,0419767036,,,,"2025-10-02 08:01:44",11ef9fa9f6ee6cbe91270acdfb026a8f,Retail,,
11f083205242756a8bd10ab322a073e7,,Anna,,CUS_2708202511081,,,,,,11f08320524278bc8e3d0ab322a073e7,11f08320524279c0a96a0ab322a073e7,,,TRUE,0,103,FALSE,0,,0,FALSE,,2025-08-27T08:32:09.000000Z,2025-09-06T08:12:32.000000Z,11f08320524278bc8e3d0ab322a073e7,,,,,,,,,,0416796868,0416796868,,,,11f08320524279c0a96a0ab322a073e7,,,,,,,,,,0416796868,0416796868,,,,"2025-09-06 08:12:32",11ef9fa9f6ee6cbe91270acdfb026a8f,Retail,,
11f083338b821c14bbf70a140673f5f1,,"Ansab Rizwan",,CUS_2708202511082,,,,,,11f083338b8221e684fd0a140673f5f1,11f083338b822312940e0a140673f5f1,,,TRUE,0,15,FALSE,0,,0,FALSE,,2025-08-27T10:49:45.000000Z,2025-08-27T10:52:06.000000Z,11f083338b8221e684fd0a140673f5f1,,,,,,,,,,0476010060,0476010060,,,,11f083338b822312940e0a140673f5f1,,,,,,,,,,0476010060,0476010060,,,,"2025-08-27 10:52:06",11ef9fa9f6ee6cbe91270acdfb026a8f,Retail,,
11f08334a2f52854b3ce02c21c400eeb,,"Francis Chua",,CUS_2708202511083,,,,,,11f08334a2f52e94b4dd02c21c400eeb,11f08334a2f52fb6949b02c21c400eeb,,,TRUE,0,111.98,FALSE,0,,0,FALSE,,2025-08-27T10:57:34.000000Z,2025-09-21T03:48:15.000000Z,11f08334a2f52e94b4dd02c21c400eeb,,,,,,,,,,0450123789,0450123789,,,,11f08334a2f52fb6949b02c21c400eeb,,,,,,,,,,0450123789,0450123789,,,,"2025-09-21 03:48:13",11ef9fa9f6ee6cbe91270acdfb026a8f,Retail,,
11f0833c61625954990a02c21c400eeb,,Jerry,,CUS_2708202511084,,,,,,11f0833c61625e0e8fe802c21c400eeb,11f0833c61625f3083a502c21c400eeb,,,TRUE,0,76.9,FALSE,0,,0,FALSE,,2025-08-27T11:53:00.000000Z,2025-09-04T10:41:46.000000Z,11f0833c61625e0e8fe802c21c400eeb,,,,,,,,,,0412117957,0412117957,,,,11f0833c61625f3083a502c21c400eeb,,,,,,,,,,0412117957,0412117957,,,,"2025-09-04 10:41:46",11ef9fa9f6ee6cbe91270acdfb026a8f,Retail,,
11f083ab2a53884c9d6102d820a2833b,f401b113-a38b-463e-b9ea-dc516b30c05a,JULIAN,LEWIS,0424565780,,,,,,11f083ab2a538e1e82c302d820a2833b,11f083ab2a538f2c991602d820a2833b,,,TRUE,0,234,FALSE,0,,0,FALSE,,2025-08-28T01:06:02.000000Z,2025-08-28T01:06:16.000000Z,11f083ab2a538e1e82c302d820a2833b,,,,,,,,,,,,,,,11f083ab2a538f2c991602d820a2833b,,,,,,,,,,,,,,,"2025-08-28 01:06:16",11ef9fa9f6ee6cbe91270acdfb026a8f,Retail,,
11f083abb4682114a0f602c21c400eeb,a747435f-315a-4295-959c-0fc15af9f9f9,TOLLY,F.G,0413338687,,,,,,11f083abb4682614a5ff02c21c400eeb,11f083abb4682736b5e202c21c400eeb,,,TRUE,0,24,FALSE,0,,0,FALSE,,2025-08-28T01:09:53.000000Z,2025-08-28T01:10:06.000000Z,11f083abb4682614a5ff02c21c400eeb,,,,,,,,,,,,,,,11f083abb4682736b5e202c21c400eeb,,,,,,,,,,,,,,,"2025-08-28 01:10:05",11ef9fa9f6ee6cbe91270acdfb026a8f,Retail,,
11f083b55517d84ea0af02d820a2833b,324e9bc9-998e-401a-bd56-8d9a13a3ea09,SIARAH,F.G,0492891359,,,,,,11f083b55517de349b9902d820a2833b,11f083b55517df4281a202d820a2833b,,,TRUE,0,41.99,FALSE,0,,0,FALSE,,2025-08-28T02:18:48.000000Z,2025-08-28T02:19:03.000000Z,11f083b55517de349b9902d820a2833b,,,,,,,,,,,,,,,11f083b55517df4281a202d820a2833b,,,,,,,,,,,,,,,"2025-08-28 02:19:02",11ef9fa9f6ee6cbe91270acdfb026a8f,Retail,,
11f083bdf411461ca19f02c21c400eeb,422d7306-78fd-491e-84eb-86babc26b1fa,MORRIS,KENNEDY,0403413129,,,,,,11f083bdf4114aea952a02c21c400eeb,11f083bdf4114bf8839f02c21c400eeb,,,TRUE,,38,FALSE,FALSE,,0,FALSE,,2025-08-28T03:20:31.000000Z,2025-08-28T03:21:05.000000Z,11f083bdf4114aea952a02c21c400eeb,,,,,,,,,,,,,,,11f083bdf4114bf8839f02c21c400eeb,,,,,,,,,,,,,,,"2025-08-28 03:21:06",,,,
11f083c3ee80548aa4cb02d820a2833b,,"Alexander Mangoendaan",,CUS_2808202511086,,,,,,11f083c3ee80581886af02d820a2833b,11f083c3ee805926892e02d820a2833b,,,TRUE,0,31.5,FALSE,0,,0,FALSE,,2025-08-28T04:03:19.000000Z,2025-08-28T04:04:24.000000Z,11f083c3ee80581886af02d820a2833b,,,,,,,,,,0492213593,0492213593,,,,11f083c3ee805926892e02d820a2833b,,,,,,,,,,0492213593,0492213593,,,,"2025-08-28 04:04:23",11ef9fa9f6ee6cbe91270acdfb026a8f,Retail,,
11f083c5b662d490afc1067b898fe967,,"Marcelle Gaffney",,CUS_2808202511087,,,,,,11f083c5b662d83cbd7d067b898fe967,11f083c5b662d94aa10f067b898fe967,,,TRUE,0,101.89,FALSE,0,,0,FALSE,,2025-08-28T04:16:04.000000Z,2025-08-28T04:19:30.000000Z,11f083c5b662d83cbd7d067b898fe967,,,,,,,,,,0481162844,0481162844,,,,11f083c5b662d94aa10f067b898fe967,,,,,,,,,,0481162844,0481162844,,,,"2025-08-28 04:19:30",11ef9fa9f6ee6cbe91270acdfb026a8f,Retail,,
11f083dae7b8ea9c8bee02c21c400eeb,,"Chris john",,CUS_2808202511088,,,,,,11f083dae7b8ef10945c02c21c400eeb,11f083dae7b8f01e9b6e02c21c400eeb,,,TRUE,0,0,FALSE,0,,0,FALSE,,2025-08-28T06:47:46.000000Z,2025-08-28T06:47:46.000000Z,11f083dae7b8ef10945c02c21c400eeb,,,,,,,,,,0475624586,0475624586,,,,11f083dae7b8f01e9b6e02c21c400eeb,,,,,,,,,,0475624586,0475624586,,,,,11ef9fa9f6ee6cbe91270acdfb026a8f,Retail,,
11f083ef2662ea18a1c80a2e1247077b,,"Tam vo",,CUS_2808202511089,,,,,,11f083ef2662ef5484c50a2e1247077b,11f083ef2662f080a1cd0a2e1247077b,,,TRUE,0,45,FALSE,0,,0,FALSE,,2025-08-28T09:12:41.000000Z,2025-10-07T02:40:05.000000Z,11f083ef2662ef5484c50a2e1247077b,,,,,,,,,,0422878283,0422878283,,,,11f083ef2662f080a1cd0a2e1247077b,,,,,,,,,,0422878283,0422878283,,,,"2025-10-07 02:40:06",11ef9fa9f6ee6cbe91270acdfb026a8f,Retail,,
11f083f2065039bca4a802d820a2833b,,"SONAM TSETEN",,CUS_2808202511090,,,,,,11f083f206503f5cbfb502d820a2833b,11f083f206504074a7cb02d820a2833b,,,TRUE,0,148.99,FALSE,0,,0,FALSE,,2025-08-28T09:33:15.000000Z,2025-09-21T09:13:15.000000Z,11f083f206503f5cbfb502d820a2833b,,,,,,,,,,0469754165,0469754165,,,,11f083f206504074a7cb02d820a2833b,,,,,,,,,,0469754165,0469754165,,,,"2025-09-21 09:13:15",11ef9fa9f6ee6cbe91270acdfb026a8f,Retail,,
11f084013319afb4bccc0a2e1247077b,355cd3c1-b381-418a-a0c0-785b29b2c1c4,MASOUD,,,,,,,,11f084013319b5f4a59f0a2e1247077b,11f084013319b70c81060a2e1247077b,,,TRUE,,72,FALSE,FALSE,,0,FALSE,,2025-08-28T11:21:53.000000Z,2025-09-10T11:24:19.000000Z,11f084013319b5f4a59f0a2e1247077b,,,,,,,,,,,0410991979,,,,11f084013319b70c81060a2e1247077b,,,,,,,,,,,,,,,"2025-09-10 11:24:19",,,,
11f0840a3c522cf6a08a0a2e1247077b,,"Tyler  Parry",,CUS_2808202511092,,,,,,11f0840a3c52307a993c0a2e1247077b,11f0840a3c523188a9290a2e1247077b,,,TRUE,0,0,FALSE,0,,0,FALSE,,2025-08-28T12:26:34.000000Z,2025-08-28T12:26:34.000000Z,11f0840a3c52307a993c0a2e1247077b,,,,,,,,,,6141079128,6141079128,,,,11f0840a3c523188a9290a2e1247077b,,,,,,,,,,6141079128,6141079128,,,,,11ef9fa9f6ee6cbe91270acdfb026a8f,Retail,,
11f0840a5532d018bced0a2e1247077b,,"Tyler  Parry",,CUS_2808202511093,,,2025-09-17,male,,11f0840a5532d3c4ab9e0a2e1247077b,11f0840a5532d4e68dd10a2e1247077b,,,TRUE,0,168.97,FALSE,0,,0,FALSE,,2025-08-28T12:27:16.000000Z,2025-09-25T09:32:38.000000Z,11f0840a5532d3c4ab9e0a2e1247077b,"48 Dorset Road ferntree gully",," MELBOURNE",,3156,"state Victoria",,tyonerblaze@gmail.com,,0410791285,0410791285,,,,11f0840a5532d4e68dd10a2e1247077b,"48 Dorset Road ferntree gully",," MELBOURNE",,3156,"state Victoria",,tyonerblaze@gmail.com,,0410791285,0410791285,,,,"2025-09-25 09:32:38",11ef9fa9f6ee6cbe91270acdfb026a8f,Retail,,
11f0840e052ec7d093910a2e1247077b,,"Christopher Edi",,CUS_2808202511094,,,,,,11f0840e052ecc30b4300a2e1247077b,11f0840e052ecd3e816e0a2e1247077b,,,TRUE,0,0,FALSE,0,,0,FALSE,,2025-08-28T12:53:40.000000Z,2025-08-28T12:53:40.000000Z,11f0840e052ecc30b4300a2e1247077b,,,,,,,,,,0470774641,0470774641,,,,11f0840e052ecd3e816e0a2e1247077b,,,,,,,,,,0470774641,0470774641,,,,,11ef9fa9f6ee6cbe91270acdfb026a8f,Retail,,
11f0841863feb3ecb7320a2e1247077b,,"Dishen  D Ratnam",,CUS_2908202511096,,,,,,11f0841863feb8eca6980a2e1247077b,11f0841863feba0ea0a90a2e1247077b,,,TRUE,0,242.8,FALSE,0,,0,FALSE,,2025-08-28T14:07:54.000000Z,2025-10-08T10:51:23.000000Z,11f0841863feb8eca6980a2e1247077b,,,,,,,,,,0450806245,0450806245,,,,11f0841863feba0ea0a90a2e1247077b,,,,,,,,,,0450806245,0450806245,,,,"2025-10-08 10:51:22",11ef9fa9f6ee6cbe91270acdfb026a8f,Retail,,
11f0846d7c51a6de88fd0a2e1247077b,,"Robyn Sheppard",,CUS_2908202511097,,,,,,11f0846d7c51ab348e7d0a2e1247077b,11f0846d7c51ac568f2e0a2e1247077b,,,TRUE,0,164.88,FALSE,0,,0,FALSE,,2025-08-29T00:17:02.000000Z,2025-09-26T06:01:13.000000Z,11f0846d7c51ab348e7d0a2e1247077b,,,,,,,,,,0401944446,0401944446,,,,11f0846d7c51ac568f2e0a2e1247077b,,,,,,,,,,0401944446,0401944446,,,,"2025-09-26 06:01:13",11ef9fa9f6ee6cbe91270acdfb026a8f,Retail,,
11f08478b10d477eb0e60a2e1247077b,41962711-b85c-4853-a57e-d51000ef8fc3,MIchael,UPton,0422530686,,,,,,11f08478b10d4bfcbfe20a2e1247077b,11f08478b10d4d0aba480a2e1247077b,,,TRUE,0,170,FALSE,0,,0,FALSE,,2025-08-29T01:37:15.000000Z,2025-09-23T04:38:19.000000Z,11f08478b10d4bfcbfe20a2e1247077b,,,,,,,,,,,,,,,11f08478b10d4d0aba480a2e1247077b,,,,,,,,,,,,,,,"2025-09-23 04:38:19",11ef9fa9f6ee6cbe91270acdfb026a8f,Retail,,
11f084798ff3828ca1a70a36910d5f6d,8f31cafe-3e05-43ff-989e-ee0d142fdb78,DAMIEM,F.G,0447822303,,,,,,11f084798ff3870092290a36910d5f6d,11f084798ff3880482bf0a36910d5f6d,,,TRUE,0,96.8,FALSE,0,,0,FALSE,,2025-08-29T01:43:28.000000Z,2025-08-29T01:44:34.000000Z,11f084798ff3870092290a36910d5f6d,,,,,,,,,,,,,,,11f084798ff3880482bf0a36910d5f6d,,,,,,,,,,,,,,,"2025-08-29 01:44:34",11ef9fa9f6ee6cbe91270acdfb026a8f,Retail,,
11f0847ea8f166f09fec0a2e1247077b,7b0d4ea0-8870-4e92-b2d5-8deba67784aa,STEVE,F.G,0413114789,,,,,,11f0847ea8f16b8299370a2e1247077b,11f0847ea8f16c90970a0a2e1247077b,,,TRUE,0,59.95,FALSE,0,,0,FALSE,,2025-08-29T02:19:58.000000Z,2025-08-29T02:20:21.000000Z,11f0847ea8f16b8299370a2e1247077b,,,,,,,,,,,,,,,11f0847ea8f16c90970a0a2e1247077b,,,,,,,,,,,,,,,"2025-08-29 02:20:20",11ef9fa9f6ee6cbe91270acdfb026a8f,Retail,,
11f0848d6a98724aa28702d820a2833b,cffc7911-43ee-44f4-af5d-cf52d1c6e8cf,WAYNE,MASON,041967413,,,,,,11f0848d6a9876149c6b02d820a2833b,11f0848d6a987718a4f002d820a2833b,,,TRUE,0,0,FALSE,0,,0,FALSE,,2025-08-29T04:05:36.000000Z,2025-08-29T04:05:36.000000Z,11f0848d6a9876149c6b02d820a2833b,,,,,,,,,,,,,,,11f0848d6a987718a4f002d820a2833b,,,,,,,,,,,,,,,,11ef9fa9f6ee6cbe91270acdfb026a8f,Retail,,
11f084936253e47e9bec0a2e1247077b,b5cd6516-3b51-4de5-8425-2611d45a789e,AMANDA,F.G,0412456568,,,,,,11f084936253e8168f560a2e1247077b,11f084936253e91aa5dd0a2e1247077b,,,TRUE,0,126.98,FALSE,0,,0,FALSE,,2025-08-29T04:48:19.000000Z,2025-08-30T06:48:10.000000Z,11f084936253e8168f560a2e1247077b,,,,,,,,,,,,,,,11f084936253e91aa5dd0a2e1247077b,,,,,,,,,,,,,,,"2025-08-30 06:48:09",11ef9fa9f6ee6cbe91270acdfb026a8f,Retail,,
